timestamp,height,C_M,Ri_g,z_llj,h_inv
1.5000,10.90,0.515735,0.041070,42.5000,17.5000
1.5000,11.30,0.519098,0.042554,42.5000,17.5000
1.5000,11.69,0.533831,0.044037,42.5000,17.5000
1.5000,12.09,0.542964,0.045521,42.5000,17.5000
1.5000,12.48,0.553479,0.047004,42.5000,17.5000
1.5000,12.88,0.563001,0.048486,42.5000,17.5000
1.5000,13.28,0.572487,0.049969,42.5000,17.5000
1.5000,13.67,0.581783,0.051451,42.5000,17.5000
1.5000,14.07,0.591052,0.052934,42.5000,17.5000
1.5000,14.46,0.600336,0.054416,42.5000,17.5000
1.5000,14.86,0.609690,0.055898,42.5000,17.5000
1.5000,15.26,0.619149,0.057379,42.5000,17.5000
1.5000,15.65,0.628720,0.058861,42.5000,17.5000
1.5000,16.05,0.638468,0.060342,42.5000,17.5000
1.5000,16.44,0.648160,0.061823,42.5000,17.5000
1.5000,16.84,0.658675,0.063304,42.5000,17.5000
1.5000,17.23,0.666563,0.064785,42.5000,17.5000
1.5000,17.63,0.685154,0.066265,42.5000,17.5000
1.5000,18.03,0.665204,0.067746,42.5000,17.5000
1.5000,18.42,0.824108,0.069226,42.5000,17.5000
1.5000,18.82,0.551399,0.070706,42.5000,17.5000
1.5000,19.21,0.517651,0.072186,42.5000,17.5000
1.5000,19.61,0.500289,0.073666,42.5000,17.5000
1.5000,20.01,0.522148,0.007982,42.5000,17.5000
1.5000,20.40,0.694460,0.008139,42.5000,17.5000
1.5000,20.80,0.964864,0.008297,42.5000,17.5000
1.5000,21.19,0.992148,0.008455,42.5000,17.5000
1.5000,21.59,0.999267,0.008612,42.5000,17.5000
1.5000,21.99,0.998518,0.008770,42.5000,17.5000
1.5000,22.38,0.998845,0.008928,42.5000,17.5000
1.5000,22.78,0.998820,0.009086,42.5000,17.5000
1.5000,23.17,0.998869,0.009243,42.5000,17.5000
1.5000,23.57,0.998889,0.009401,42.5000,17.5000
1.5000,23.97,0.998908,0.009559,42.5000,17.5000
1.5000,24.36,0.998920,0.009717,42.5000,17.5000
1.5000,24.76,0.998926,0.009874,42.5000,17.5000
1.5000,25.15,0.998927,0.010032,42.5000,17.5000
1.5000,25.55,0.998923,0.010190,42.5000,17.5000
1.5000,25.95,0.998915,0.010348,42.5000,17.5000
1.5000,26.34,0.998902,0.010505,42.5000,17.5000
1.5000,26.74,0.998882,0.010663,42.5000,17.5000
1.5000,27.13,0.998868,0.010821,42.5000,17.5000
1.5000,27.53,0.998807,0.010979,42.5000,17.5000
1.5000,27.93,0.998897,0.011136,42.5000,17.5000
1.5000,28.32,0.998336,0.011294,42.5000,17.5000
1.5000,28.72,0.999532,0.011452,42.5000,17.5000
1.5000,29.11,0.984241,0.011610,42.5000,17.5000
1.5000,29.51,0.909508,0.011767,42.5000,17.5000
1.5000,29.91,0.536689,0.011925,42.5000,17.5000
1.5000,30.30,0.893753,0.003001,42.5000,17.5000
1.5000,30.70,0.991721,0.003041,42.5000,17.5000
1.5000,31.09,0.998339,0.003080,42.5000,17.5000
1.5000,31.49,0.999466,0.003119,42.5000,17.5000
1.5000,31.89,0.999380,0.003158,42.5000,17.5000
1.5000,32.28,0.999397,0.003197,42.5000,17.5000
1.5000,32.68,0.999368,0.003237,42.5000,17.5000
1.5000,33.07,0.999342,0.003276,42.5000,17.5000
1.5000,33.47,0.999304,0.003315,42.5000,17.5000
1.5000,33.87,0.999257,0.003354,42.5000,17.5000
1.5000,34.26,0.999194,0.003393,42.5000,17.5000
1.5000,34.66,0.999111,0.003433,42.5000,17.5000
1.5000,35.05,0.998998,0.003472,42.5000,17.5000
1.5000,35.45,0.998841,0.003511,42.5000,17.5000
1.5000,35.85,0.998610,0.003550,42.5000,17.5000
1.5000,36.24,0.998245,0.003589,42.5000,17.5000
1.5000,36.64,0.997620,0.003629,42.5000,17.5000
1.5000,37.03,0.996080,0.003668,42.5000,17.5000
1.5000,37.43,0.991431,0.003707,42.5000,17.5000
1.5000,37.83,0.958224,0.003746,42.5000,17.5000
1.5000,38.22,0.970025,0.003786,42.5000,17.5000
1.5000,38.62,0.703383,0.003825,42.5000,17.5000
1.5000,39.01,0.376445,0.003864,42.5000,17.5000
1.5000,39.41,0.490705,0.003903,42.5000,17.5000
1.5000,39.81,0.499762,0.003942,42.5000,17.5000
1.5000,40.20,0.492988,0.085848,42.5000,17.5000
1.5000,40.60,0.152215,0.086692,42.5000,17.5000
1.5000,40.99,0.389092,0.087537,42.5000,17.5000
1.5000,41.39,0.894076,0.088382,42.5000,17.5000
1.5000,41.79,0.821966,0.089226,42.5000,17.5000
1.5000,42.18,0.854992,0.090071,42.5000,17.5000
1.5000,42.58,0.856890,0.090915,42.5000,17.5000
1.5000,42.97,0.864406,0.091760,42.5000,17.5000
1.5000,43.37,0.868826,0.092604,42.5000,17.5000
1.5000,43.77,0.872691,0.093448,42.5000,17.5000
1.5000,44.16,0.875566,0.094293,42.5000,17.5000
1.5000,44.56,0.877717,0.095137,42.5000,17.5000
1.5000,44.95,0.879178,0.095981,42.5000,17.5000
1.5000,45.35,0.880025,0.096825,42.5000,17.5000
1.5000,45.74,0.880229,0.097669,42.5000,17.5000
1.5000,46.14,0.879992,0.098513,42.5000,17.5000
1.5000,46.54,0.878574,0.099357,42.5000,17.5000
1.5000,46.93,0.878679,0.100201,42.5000,17.5000
1.5000,47.33,0.869794,0.101045,42.5000,17.5000
1.5000,47.72,0.891004,0.101889,42.5000,17.5000
1.5000,48.12,0.780130,0.102733,42.5000,17.5000
1.5000,48.52,0.998483,0.103577,42.5000,17.5000
1.5000,48.91,0.421913,0.104421,42.5000,17.5000
1.5000,49.31,0.491795,0.105265,42.5000,17.5000
1.5000,49.70,0.499862,0.106108,42.5000,17.5000
1.5000,50.10,0.999479,-0.001434,42.5000,17.5000
1.5000,50.50,0.999434,-0.001445,42.5000,17.5000
1.5000,50.89,0.999384,-0.001457,42.5000,17.5000
1.5000,51.29,0.999326,-0.001468,42.5000,17.5000
1.5000,51.68,0.999259,-0.001479,42.5000,17.5000
1.5000,52.08,0.999183,-0.001491,42.5000,17.5000
1.5000,52.48,0.999094,-0.001502,42.5000,17.5000
1.5000,52.87,0.998991,-0.001513,42.5000,17.5000
1.5000,53.27,0.998869,-0.001525,42.5000,17.5000
1.5000,53.66,0.998724,-0.001536,42.5000,17.5000
1.5000,54.06,0.998550,-0.001547,42.5000,17.5000
1.5000,54.46,0.998338,-0.001559,42.5000,17.5000
1.5000,54.85,0.998077,-0.001570,42.5000,17.5000
1.5000,55.25,0.997750,-0.001581,42.5000,17.5000
1.5000,55.64,0.997334,-0.001593,42.5000,17.5000
1.5000,56.04,0.996793,-0.001604,42.5000,17.5000
1.5000,56.44,0.996071,-0.001615,42.5000,17.5000
1.5000,56.83,0.995078,-0.001627,42.5000,17.5000
1.5000,57.23,0.993662,-0.001638,42.5000,17.5000
1.5000,57.62,0.991541,-0.001649,42.5000,17.5000
1.5000,58.02,0.988161,-0.001661,42.5000,17.5000
1.5000,58.42,0.982291,-0.001672,42.5000,17.5000
1.5000,58.81,0.970741,-0.001683,42.5000,17.5000
1.5000,59.21,0.942977,-0.001695,42.5000,17.5000
1.5000,59.60,0.846034,-0.001706,42.5000,17.5000
1.5000,60.00,0.000000,-0.001717,42.5000,17.5000
2.0000,1.00,0.499999,0.027875,41.6667,18.3333
2.0000,1.40,0.499751,0.038910,41.6667,18.3333
2.0000,1.79,0.499818,0.049932,41.6667,18.3333
2.0000,2.19,0.499593,0.060912,41.6667,18.3333
2.0000,2.58,0.499471,0.071851,41.6667,18.3333
2.0000,2.98,0.499319,0.082749,41.6667,18.3333
2.0000,3.38,0.499266,0.093609,41.6667,18.3333
2.0000,3.77,0.499055,0.104431,41.6667,18.3333
2.0000,4.17,0.499511,0.115216,41.6667,18.3333
2.0000,4.56,0.416751,0.125966,41.6667,18.3333
2.0000,4.96,0.499985,0.136682,41.6667,18.3333
2.0000,5.36,0.496832,0.052487,41.6667,18.3333
2.0000,5.75,0.496814,0.056337,41.6667,18.3333
2.0000,6.15,0.485146,0.060185,41.6667,18.3333
2.0000,6.54,0.492281,0.064029,41.6667,18.3333
2.0000,6.94,0.491701,0.067870,41.6667,18.3333
2.0000,7.34,0.492590,0.071709,41.6667,18.3333
2.0000,7.73,0.492937,0.075545,41.6667,18.3333
2.0000,8.13,0.494058,0.079378,41.6667,18.3333
2.0000,8.52,0.492993,0.083209,41.6667,18.3333
2.0000,8.92,0.497653,0.087037,41.6667,18.3333
2.0000,9.32,0.486143,0.090862,41.6667,18.3333
2.0000,9.71,0.499975,0.094685,41.6667,18.3333
2.0000,10.11,0.498684,0.051119,41.6667,18.3333
2.0000,10.50,0.500711,0.053109,41.6667,18.3333
2.0000,10.90,0.514227,0.055098,41.6667,18.3333
2.0000,11.30,0.513293,0.057086,41.6667,18.3333
2.0000,11.69,0.520870,0.059074,41.6667,18.3333
2.0000,12.09,0.525180,0.061062,41.6667,18.3333
2.0000,12.48,0.530373,0.063050,41.6667,18.3333
2.0000,12.88,0.535161,0.065037,41.6667,18.3333
2.0000,13.28,0.540100,0.067023,41.6667,18.3333
2.0000,13.67,0.545140,0.069010,41.6667,18.3333
2.0000,14.07,0.550402,0.070996,41.6667,18.3333
2.0000,14.46,0.555935,0.072982,41.6667,18.3333
2.0000,14.86,0.561791,0.074967,41.6667,18.3333
2.0000,15.26,0.568007,0.076952,41.6667,18.3333
2.0000,15.65,0.574595,0.078937,41.6667,18.3333
2.0000,16.05,0.581606,0.080921,41.6667,18.3333
2.0000,16.44,0.588869,0.082905,41.6667,18.3333
2.0000,16.84,0.597045,0.084889,41.6667,18.3333
2.0000,17.23,0.603443,0.086872,41.6667,18.3333
2.0000,17.63,0.618773,0.088855,41.6667,18.3333
2.0000,18.03,0.602988,0.090838,41.6667,18.3333
2.0000,18.42,0.760415,0.092820,41.6667,18.3333
2.0000,18.82,0.527136,0.094802,41.6667,18.3333
2.0000,19.21,0.508406,0.096784,41.6667,18.3333
2.0000,19.61,0.500139,0.098766,41.6667,18.3333
2.0000,20.01,0.513408,0.009219,41.6667,18.3333
2.0000,20.40,0.648996,0.009401,41.6667,18.3333
2.0000,20.80,0.928864,0.009584,41.6667,18.3333
2.0000,21.19,0.995460,0.009766,41.6667,18.3333
2.0000,21.59,0.999220,0.009948,41.6667,18.3333
2.0000,21.99,0.999871,0.010130,41.6667,18.3333
2.0000,22.38,0.999818,0.010313,41.6667,18.3333
2.0000,22.78,0.999847,0.010495,41.6667,18.3333
2.0000,23.17,0.999846,0.010677,41.6667,18.3333
2.0000,23.57,0.999853,0.010859,41.6667,18.3333
2.0000,23.97,0.999857,0.011042,41.6667,18.3333
2.0000,24.36,0.999862,0.011224,41.6667,18.3333
2.0000,24.76,0.999867,0.011406,41.6667,18.3333
2.0000,25.15,0.999872,0.011588,41.6667,18.3333
2.0000,25.55,0.999876,0.011770,41.6667,18.3333
2.0000,25.95,0.999881,0.011953,41.6667,18.3333
2.0000,26.34,0.999885,0.012135,41.6667,18.3333
2.0000,26.74,0.999889,0.012317,41.6667,18.3333
2.0000,27.13,0.999892,0.012500,41.6667,18.3333
2.0000,27.53,0.999900,0.012682,41.6667,18.3333
2.0000,27.93,0.999885,0.012864,41.6667,18.3333
2.0000,28.32,0.999894,0.013046,41.6667,18.3333
2.0000,28.72,0.999176,0.013229,41.6667,18.3333
2.0000,29.11,0.991741,0.013411,41.6667,18.3333
2.0000,29.51,0.902377,0.013593,41.6667,18.3333
2.0000,29.91,0.539358,0.013775,41.6667,18.3333
2.0000,30.30,0.890558,0.003703,41.6667,18.3333
2.0000,30.70,0.997138,0.003751,41.6667,18.3333
2.0000,31.09,0.996172,0.003800,41.6667,18.3333
2.0000,31.49,0.999003,0.003848,41.6667,18.3333
2.0000,31.89,0.998468,0.003896,41.6667,18.3333
2.0000,32.28,0.998659,0.003945,41.6667,18.3333
2.0000,32.68,0.998643,0.003993,41.6667,18.3333
2.0000,33.07,0.998681,0.004041,41.6667,18.3333
2.0000,33.47,0.998702,0.004090,41.6667,18.3333
2.0000,33.87,0.998726,0.004138,41.6667,18.3333
2.0000,34.26,0.998747,0.004186,41.6667,18.3333
2.0000,34.66,0.998767,0.004235,41.6667,18.3333
2.0000,35.05,0.998785,0.004283,41.6667,18.3333
2.0000,35.45,0.998802,0.004332,41.6667,18.3333
2.0000,35.85,0.998815,0.004380,41.6667,18.3333
2.0000,36.24,0.998830,0.004428,41.6667,18.3333
2.0000,36.64,0.998830,0.004477,41.6667,18.3333
2.0000,37.03,0.998875,0.004525,41.6667,18.3333
2.0000,37.43,0.998733,0.004574,41.6667,18.3333
2.0000,37.83,0.999234,0.004622,41.6667,18.3333
2.0000,38.22,0.996516,0.004670,41.6667,18.3333
2.0000,38.62,0.995032,0.004719,41.6667,18.3333
2.0000,39.01,0.867835,0.004767,41.6667,18.3333
2.0000,39.41,0.591769,0.004815,41.6667,18.3333
2.0000,39.81,0.502038,0.004864,41.6667,18.3333
2.0000,40.20,0.558717,0.036182,41.6667,18.3333
2.0000,40.60,0.883460,0.036539,41.6667,18.3333
2.0000,40.99,0.930957,0.036895,41.6667,18.3333
2.0000,41.39,0.989042,0.037251,41.6667,18.3333
2.0000,41.79,0.972098,0.037608,41.6667,18.3333
2.0000,42.18,0.972320,0.037964,41.6667,18.3333
2.0000,42.58,0.965110,0.038320,41.6667,18.3333
2.0000,42.97,0.957729,0.038677,41.6667,18.3333
2.0000,43.37,0.946486,0.039033,41.6667,18.3333
2.0000,43.77,0.929753,0.039389,41.6667,18.3333
2.0000,44.16,0.901730,0.039745,41.6667,18.3333
2.0000,44.56,0.846441,0.040102,41.6667,18.3333
2.0000,44.95,0.689894,0.040458,41.6667,18.3333
2.0000,45.35,0.411087,0.040814,41.6667,18.3333
2.0000,45.74,0.765519,0.041170,41.6667,18.3333
2.0000,46.14,0.846017,0.041527,41.6667,18.3333
2.0000,46.54,0.880014,0.041883,41.6667,18.3333
2.0000,46.93,0.900588,0.042239,41.6667,18.3333
2.0000,47.33,0.905002,0.042596,41.6667,18.3333
2.0000,47.72,0.932909,0.042952,41.6667,18.3333
2.0000,48.12,0.846572,0.043308,41.6667,18.3333
2.0000,48.52,0.982718,0.043664,41.6667,18.3333
2.0000,48.91,0.409667,0.044020,41.6667,18.3333
2.0000,49.31,0.491724,0.044377,41.6667,18.3333
2.0000,49.70,0.499857,0.044733,41.6667,18.3333
2.0000,50.10,0.998682,-0.000308,41.6667,18.3333
2.0000,50.50,0.998502,-0.000310,41.6667,18.3333
2.0000,50.89,0.998287,-0.000313,41.6667,18.3333
2.0000,51.29,0.998029,-0.000315,41.6667,18.3333
2.0000,51.68,0.997717,-0.000318,41.6667,18.3333
2.0000,52.08,0.997336,-0.000320,41.6667,18.3333
2.0000,52.48,0.996864,-0.000323,41.6667,18.3333
2.0000,52.87,0.996273,-0.000325,41.6667,18.3333
2.0000,53.27,0.995523,-0.000327,41.6667,18.3333
2.0000,53.66,0.994558,-0.000330,41.6667,18.3333
2.0000,54.06,0.993292,-0.000332,41.6667,18.3333
2.0000,54.46,0.991600,-0.000335,41.6667,18.3333
2.0000,54.85,0.989285,-0.000337,41.6667,18.3333
2.0000,55.25,0.986029,-0.000340,41.6667,18.3333
2.0000,55.64,0.981301,-0.000342,41.6667,18.3333
2.0000,56.04,0.974158,-0.000345,41.6667,18.3333
2.0000,56.44,0.962833,-0.000347,41.6667,18.3333
2.0000,56.83,0.943740,-0.000349,41.6667,18.3333
2.0000,57.23,0.908881,-0.000352,41.6667,18.3333
2.0000,57.62,0.838107,-0.000354,41.6667,18.3333
2.0000,58.02,0.672349,-0.000357,41.6667,18.3333
2.0000,58.42,0.213111,-0.000359,41.6667,18.3333
2.0000,58.81,0.331469,-0.000362,41.6667,18.3333
2.0000,59.21,0.365911,-0.000364,41.6667,18.3333
2.0000,59.60,0.231994,-0.000366,41.6667,18.3333
2.0000,60.00,0.000000,-0.000369,41.6667,18.3333
2.5000,1.00,0.499998,0.046624,40.8333,19.1667
2.5000,1.40,0.499918,0.065075,40.8333,19.1667
2.5000,1.79,0.499929,0.083496,40.8333,19.1667
2.5000,2.19,0.499870,0.101837,40.8333,19.1667
2.5000,2.58,0.499854,0.120094,40.8333,19.1667
2.5000,2.98,0.499849,0.138270,40.8333,19.1667
2.5000,3.38,0.499880,0.156365,40.8333,19.1667
2.5000,3.77,0.499905,0.174379,40.8333,19.1667
2.5000,4.17,0.499981,0.192312,40.8333,19.1667
2.5000,4.56,0.498424,0.210165,40.8333,19.1667
2.5000,4.96,0.500000,0.227937,40.8333,19.1667
2.5000,5.36,0.499864,0.074539,40.8333,19.1667
2.5000,5.75,0.500183,0.079999,40.8333,19.1667
2.5000,6.15,0.503983,0.085455,40.8333,19.1667
2.5000,6.54,0.502964,0.090905,40.8333,19.1667
2.5000,6.94,0.504649,0.096350,40.8333,19.1667
2.5000,7.34,0.505333,0.101790,40.8333,19.1667
2.5000,7.73,0.506393,0.107226,40.8333,19.1667
2.5000,8.13,0.506557,0.112656,40.8333,19.1667
2.5000,8.52,0.510192,0.118081,40.8333,19.1667
2.5000,8.92,0.503806,0.123502,40.8333,19.1667
2.5000,9.32,0.512830,0.128917,40.8333,19.1667
2.5000,9.71,0.500069,0.134328,40.8333,19.1667
2.5000,10.11,0.511799,0.059516,40.8333,19.1667
2.5000,10.50,0.531922,0.061834,40.8333,19.1667
2.5000,10.90,0.722944,0.064151,40.8333,19.1667
2.5000,11.30,0.623704,0.066468,40.8333,19.1667
2.5000,11.69,0.650726,0.068784,40.8333,19.1667
2.5000,12.09,0.649488,0.071100,40.8333,19.1667
2.5000,12.48,0.655673,0.073415,40.8333,19.1667
2.5000,12.88,0.659268,0.075730,40.8333,19.1667
2.5000,13.28,0.663097,0.078045,40.8333,19.1667
2.5000,13.67,0.666495,0.080359,40.8333,19.1667
2.5000,14.07,0.669731,0.082673,40.8333,19.1667
2.5000,14.46,0.672812,0.084986,40.8333,19.1667
2.5000,14.86,0.675801,0.087299,40.8333,19.1667
2.5000,15.26,0.678744,0.089612,40.8333,19.1667
2.5000,15.65,0.681657,0.091924,40.8333,19.1667
2.5000,16.05,0.684650,0.094236,40.8333,19.1667
2.5000,16.44,0.687450,0.096547,40.8333,19.1667
2.5000,16.84,0.691192,0.098858,40.8333,19.1667
2.5000,17.23,0.691707,0.101169,40.8333,19.1667
2.5000,17.63,0.704906,0.103479,40.8333,19.1667
2.5000,18.03,0.673462,0.105789,40.8333,19.1667
2.5000,18.42,0.848415,0.108099,40.8333,19.1667
2.5000,18.82,0.544379,0.110408,40.8333,19.1667
2.5000,19.21,0.512494,0.112717,40.8333,19.1667
2.5000,19.61,0.500201,0.115025,40.8333,19.1667
2.5000,20.01,0.521169,0.010199,40.8333,19.1667
2.5000,20.40,0.708313,0.010401,40.8333,19.1667
2.5000,20.80,0.939347,0.010602,40.8333,19.1667
2.5000,21.19,0.998774,0.010804,40.8333,19.1667
2.5000,21.59,0.997211,0.011006,40.8333,19.1667
2.5000,21.99,0.998770,0.011207,40.8333,19.1667
2.5000,22.38,0.998499,0.011409,40.8333,19.1667
2.5000,22.78,0.998630,0.011611,40.8333,19.1667
2.5000,23.17,0.998650,0.011812,40.8333,19.1667
2.5000,23.57,0.998696,0.012014,40.8333,19.1667
2.5000,23.97,0.998733,0.012215,40.8333,19.1667
2.5000,24.36,0.998771,0.012417,40.8333,19.1667
2.5000,24.76,0.998807,0.012619,40.8333,19.1667
2.5000,25.15,0.998843,0.012820,40.8333,19.1667
2.5000,25.55,0.998877,0.013022,40.8333,19.1667
2.5000,25.95,0.998911,0.013224,40.8333,19.1667
2.5000,26.34,0.998944,0.013425,40.8333,19.1667
2.5000,26.74,0.998977,0.013627,40.8333,19.1667
2.5000,27.13,0.999003,0.013829,40.8333,19.1667
2.5000,27.53,0.999054,0.014031,40.8333,19.1667
2.5000,27.93,0.999007,0.014232,40.8333,19.1667
2.5000,28.32,0.999291,0.014434,40.8333,19.1667
2.5000,28.72,0.998039,0.014636,40.8333,19.1667
2.5000,29.11,0.997732,0.014837,40.8333,19.1667
2.5000,29.51,0.937924,0.015039,40.8333,19.1667
2.5000,29.91,0.571989,0.015241,40.8333,19.1667
2.5000,30.30,0.930583,0.005990,40.8333,19.1667
2.5000,30.70,0.999290,0.006069,40.8333,19.1667
2.5000,31.09,0.995821,0.006147,40.8333,19.1667
2.5000,31.49,0.998056,0.006225,40.8333,19.1667
2.5000,31.89,0.997613,0.006303,40.8333,19.1667
2.5000,32.28,0.997797,0.006382,40.8333,19.1667
2.5000,32.68,0.997806,0.006460,40.8333,19.1667
2.5000,33.07,0.997860,0.006538,40.8333,19.1667
2.5000,33.47,0.997900,0.006616,40.8333,19.1667
2.5000,33.87,0.997941,0.006695,40.8333,19.1667
2.5000,34.26,0.997981,0.006773,40.8333,19.1667
2.5000,34.66,0.998019,0.006851,40.8333,19.1667
2.5000,35.05,0.998055,0.006930,40.8333,19.1667
2.5000,35.45,0.998090,0.007008,40.8333,19.1667
2.5000,35.85,0.998123,0.007086,40.8333,19.1667
2.5000,36.24,0.998155,0.007164,40.8333,19.1667
2.5000,36.64,0.998183,0.007243,40.8333,19.1667
2.5000,37.03,0.998220,0.007321,40.8333,19.1667
2.5000,37.43,0.998212,0.007399,40.8333,19.1667
2.5000,37.83,0.998362,0.007477,40.8333,19.1667
2.5000,38.22,0.997883,0.007556,40.8333,19.1667
2.5000,38.62,0.999290,0.007634,40.8333,19.1667
2.5000,39.01,0.987395,0.007712,40.8333,19.1667
2.5000,39.41,0.939997,0.007791,40.8333,19.1667
2.5000,39.81,0.553531,0.007869,40.8333,19.1667
2.5000,40.20,0.922298,0.017505,40.8333,19.1667
2.5000,40.60,0.991315,0.017677,40.8333,19.1667
2.5000,40.99,0.999060,0.017850,40.8333,19.1667
2.5000,41.39,0.999234,0.018022,40.8333,19.1667
2.5000,41.79,0.999320,0.018195,40.8333,19.1667
2.5000,42.18,0.999287,0.018367,40.8333,19.1667
2.5000,42.58,0.999265,0.018539,40.8333,19.1667
2.5000,42.97,0.999234,0.018712,40.8333,19.1667
2.5000,43.37,0.999200,0.018884,40.8333,19.1667
2.5000,43.77,0.999161,0.019057,40.8333,19.1667
2.5000,44.16,0.999117,0.019229,40.8333,19.1667
2.5000,44.56,0.999068,0.019401,40.8333,19.1667
2.5000,44.95,0.999012,0.019574,40.8333,19.1667
2.5000,45.35,0.998950,0.019746,40.8333,19.1667
2.5000,45.74,0.998881,0.019919,40.8333,19.1667
2.5000,46.14,0.998804,0.020091,40.8333,19.1667
2.5000,46.54,0.998718,0.020263,40.8333,19.1667
2.5000,46.93,0.998630,0.020436,40.8333,19.1667
2.5000,47.33,0.998499,0.020608,40.8333,19.1667
2.5000,47.72,0.998491,0.020780,40.8333,19.1667
2.5000,48.12,0.997691,0.020953,40.8333,19.1667
2.5000,48.52,0.997044,0.021125,40.8333,19.1667
2.5000,48.91,0.953656,0.021298,40.8333,19.1667
2.5000,49.31,0.728418,0.021470,40.8333,19.1667
2.5000,49.70,0.507731,0.021642,40.8333,19.1667
2.5000,50.10,0.706751,0.008222,40.8333,19.1667
2.5000,50.50,0.964454,0.008287,40.8333,19.1667
2.5000,50.89,0.988607,0.008352,40.8333,19.1667
2.5000,51.29,0.997161,0.008417,40.8333,19.1667
2.5000,51.68,0.995665,0.008482,40.8333,19.1667
2.5000,52.08,0.995833,0.008547,40.8333,19.1667
2.5000,52.48,0.995381,0.008612,40.8333,19.1667
2.5000,52.87,0.995030,0.008677,40.8333,19.1667
2.5000,53.27,0.994566,0.008742,40.8333,19.1667
2.5000,53.66,0.994030,0.008807,40.8333,19.1667
2.5000,54.06,0.993383,0.008872,40.8333,19.1667
2.5000,54.46,0.992601,0.008937,40.8333,19.1667
2.5000,54.85,0.991641,0.009002,40.8333,19.1667
2.5000,55.25,0.990447,0.009067,40.8333,19.1667
2.5000,55.64,0.988938,0.009132,40.8333,19.1667
2.5000,56.04,0.986982,0.009197,40.8333,19.1667
2.5000,56.44,0.984430,0.009262,40.8333,19.1667
2.5000,56.83,0.980813,0.009327,40.8333,19.1667
2.5000,57.23,0.976386,0.009392,40.8333,19.1667
2.5000,57.62,0.966538,0.009457,40.8333,19.1667
2.5000,58.02,0.964509,0.009522,40.8333,19.1667
2.5000,58.42,0.851171,0.009587,40.8333,19.1667
2.5000,58.81,0.626130,0.009652,40.8333,19.1667
2.5000,59.21,0.504271,0.009717,40.8333,19.1667
2.5000,59.60,0.500492,0.009782,40.8333,19.1667
2.5000,60.00,0.499490,0.009847,40.8333,19.1667
3.0000,1.00,0.499998,0.050906,40.0000,20.0000
3.0000,1.40,0.499936,0.071049,40.0000,20.0000
3.0000,1.79,0.499943,0.091155,40.0000,20.0000
3.0000,2.19,0.499900,0.111167,40.0000,20.0000
3.0000,2.58,0.499894,0.131080,40.0000,20.0000
3.0000,2.98,0.499900,0.150896,40.0000,20.0000
3.0000,3.38,0.499934,0.170615,40.0000,20.0000
3.0000,3.77,0.499970,0.190237,40.0000,20.0000
3.0000,4.17,0.499986,0.209762,40.0000,20.0000
3.0000,4.56,0.499233,0.229190,40.0000,20.0000
3.0000,4.96,0.500000,0.248521,40.0000,20.0000
3.0000,5.36,0.500055,0.077383,40.0000,20.0000
3.0000,5.75,0.500544,0.083055,40.0000,20.0000
3.0000,6.15,0.507409,0.088723,40.0000,20.0000
3.0000,6.54,0.504436,0.094385,40.0000,20.0000
3.0000,6.94,0.506505,0.100043,40.0000,20.0000
3.0000,7.34,0.507070,0.105695,40.0000,20.0000
3.0000,7.73,0.508174,0.111343,40.0000,20.0000
3.0000,8.13,0.508108,0.116986,40.0000,20.0000
3.0000,8.52,0.512343,0.122624,40.0000,20.0000
3.0000,8.92,0.504397,0.128257,40.0000,20.0000
3.0000,9.32,0.513233,0.133885,40.0000,20.0000
3.0000,9.71,0.500073,0.139509,40.0000,20.0000
3.0000,10.11,0.512876,0.059798,40.0000,20.0000
3.0000,10.50,0.537276,0.062128,40.0000,20.0000
3.0000,10.90,0.759199,0.064457,40.0000,20.0000
3.0000,11.30,0.644019,0.066786,40.0000,20.0000
3.0000,11.69,0.674120,0.069115,40.0000,20.0000
3.0000,12.09,0.671564,0.071444,40.0000,20.0000
3.0000,12.48,0.677576,0.073772,40.0000,20.0000
3.0000,12.88,0.680656,0.076100,40.0000,20.0000
3.0000,13.28,0.684010,0.078427,40.0000,20.0000
3.0000,13.67,0.686872,0.080754,40.0000,20.0000
3.0000,14.07,0.689537,0.083081,40.0000,20.0000
3.0000,14.46,0.692003,0.085407,40.0000,20.0000
3.0000,14.86,0.694337,0.087733,40.0000,20.0000
3.0000,15.26,0.696584,0.090059,40.0000,20.0000
3.0000,15.65,0.698763,0.092384,40.0000,20.0000
3.0000,16.05,0.700987,0.094709,40.0000,20.0000
3.0000,16.44,0.702983,0.097033,40.0000,20.0000
3.0000,16.84,0.705900,0.099358,40.0000,20.0000
3.0000,17.23,0.705545,0.101681,40.0000,20.0000
3.0000,17.63,0.717872,0.104005,40.0000,20.0000
3.0000,18.03,0.685401,0.106328,40.0000,20.0000
3.0000,18.42,0.854757,0.108651,40.0000,20.0000
3.0000,18.82,0.548961,0.110973,40.0000,20.0000
3.0000,19.21,0.514082,0.113295,40.0000,20.0000
3.0000,19.61,0.500224,0.115617,40.0000,20.0000
3.0000,20.01,0.523312,0.012786,40.0000,20.0000
3.0000,20.40,0.716184,0.013039,40.0000,20.0000
3.0000,20.80,0.947386,0.013292,40.0000,20.0000
3.0000,21.19,0.998288,0.013544,40.0000,20.0000
3.0000,21.59,0.998193,0.013797,40.0000,20.0000
3.0000,21.99,0.999269,0.014050,40.0000,20.0000
3.0000,22.38,0.999095,0.014303,40.0000,20.0000
